GeneNames,control,experiment,logFC,p-value
CHST14_ENSTGUG00000024361.1,0.0013776852,0.001789251,-0.00041156576,0.4192304540705718
_ENSTGUG00000012618.2,0.16769177,0.25819516,-0.090503395,4.441996027126407e-43
_ENSTGUG00000022934.1,0.07903153,0.07030363,0.008727901,0.02466816758066755
AIP_ENSTGUG00000007764.2,0.05297612,0.06786213,-0.01488601,4.5970819123989403e-05
_ENSTGUG00000007325.2,0.0,0.0,0.0,
CHRM4_ENSTGUG00000010635.2,0.045064952,0.034115147,0.010949805,0.0009718019198565233
_ENSTGUG00000007776.2,0.0,0.00021866779,-0.00021866779,0.048268460533661
CCDC32_ENSTGUG00000020522.1,0.10213853,0.12105195,-0.018913426,8.251708520493058e-05
CTTN_ENSTGUG00000005520.2,0.18073364,0.22277221,-0.042038575,1.1245520519691652e-10
BTBD7_ENSTGUG00000012623.2,0.0723354,0.0857895,-0.013454102,0.0007068678823259588
_ENSTGUG00000013108.2,0.0054621026,0.00433542,0.0011266824,0.2808748928949473
_ENSTGUG00000007336.2,0.1241978,0.14745948,-0.023261674,1.4791735058644206e-05
_ENSTGUG00000007792.2,0.0005191491,0.0012471583,-0.00072800915,0.11317902310660392
MDK_ENSTGUG00000010641.2,0.06130983,0.04688039,0.014429439,2.6317168755029965e-05
RPUSD2_ENSTGUG00000007353.2,0.0004947379,0.00096511026,-0.00047037238,0.22509110538799024
_ENSTGUG00000028814.1,0.037104156,0.039830234,-0.002726078,0.37682079837928983
SHANK2_ENSTGUG00000005571.2,0.036219675,0.041964542,-0.005744867,0.059438737541807785
_ENSTGUG00000024939.1,0.0061996863,0.0087551335,-0.0025554472,0.043618345209388794
_ENSTGUG00000023111.1,0.00011270265,0.00023044946,-0.00011774681,0.46605804324851907
_ENSTGUG00000007810.2,0.021515071,0.02254461,-0.001029538,0.6333752912189536
_ENSTGUG00000007357.2,0.026990373,0.038705807,-0.0117154345,5.972604990172596e-06
_ENSTGUG00000013111.2,0.0,3.4528304e-05,-3.4528304e-05,0.317319668360162
_ENSTGUG00000026257.1,0.17238905,0.24484068,-0.072451636,3.22258742129123e-32
DGKZ_ENSTGUG00000010647.2,0.041923203,0.04620707,-0.004283868,0.17730992130657586
_ENSTGUG00000013113.2,0.026398126,0.023519391,0.0028787348,0.21784089381104652
_ENSTGUG00000019347.1,0.0010923189,0.00022887059,0.0008634483,0.016333729377903273
_ENSTGUG00000025050.1,0.0,1.6433012e-05,-1.6433012e-05,0.31731430335727584
_ENSTGUG00000007382.2,5.1318606e-05,0.0,5.1318606e-05,0.3173158911862844
UNC79_ENSTGUG00000012625.2,0.10123845,0.09174968,0.009488769,0.041059873058977826
_ENSTGUG00000028508.1,0.17256424,0.23082747,-0.058263227,7.965133429270552e-19
_ENSTGUG00000016693.2,0.0,0.00049754645,-0.00049754645,0.01659085069538604
_ENSTGUG00000021009.1,0.0007440263,0.0009763958,-0.00023236946,0.5777304193480939
_ENSTGUG00000029634.1,0.0,6.0551374e-05,-6.0551374e-05,0.3173218605289962
_ENSTGUG00000013116.2,0.0,0.0,0.0,
_ENSTGUG00000013119.2,0.0003717988,6.557057e-05,0.0003062282,0.19060583461008165
_ENSTGUG00000020021.1,0.0,0.0,0.0,
_ENSTGUG00000028177.1,0.0014083821,0.0029386026,-0.0015302205,0.013727575971714187
_ENSTGUG00000029571.1,0.23177147,0.19617628,0.035595194,1.1280235345279407e-06
_ENSTGUG00000007815.2,0.09716142,0.10820351,-0.011042088,0.02274008389904173
TALDO1_ENSTGUG00000007821.2,0.24329343,0.30748937,-0.06419593,6.0135208827607805e-18
RTRAF_ENSTGUG00000013128.2,0.10374801,0.21491343,-0.11116542,3.5486993554677193e-90
_ENSTGUG00000022550.1,0.0014735509,0.0014658973,7.653609e-06,0.9883334222735797
_ENSTGUG00000020359.1,0.12668873,0.12825328,-0.0015645474,0.7620673250212686
_ENSTGUG00000026826.1,0.61242336,0.6897336,-0.077310264,1.7471365945032173e-25
_ENSTGUG00000024216.1,0.17416729,0.21213101,-0.03796372,2.4697309730225294e-09
_ENSTGUG00000025115.1,0.005343608,0.0026999463,0.0026436618,0.009971398733495807
_ENSTGUG00000029119.1,0.0047965557,0.0065497896,-0.0017532338,0.09990534303365875
EIF4G2_ENSTGUG00000007840.2,0.81898713,0.95608604,-0.13709891,2.5805435978484293e-28
_ENSTGUG00000013134.2,0.008957696,0.009198009,-0.00024031289,0.8689501286492767
FBXO3_ENSTGUG00000005600.2,0.05798619,0.06482991,-0.0068437196,0.06753619686667554
_ENSTGUG00000017902.2,0.0028546397,0.0016360714,0.0012185683,0.11681192666179452
_ENSTGUG00000026367.1,0.0014546883,0.0008860682,0.00056862005,0.1975031026237823
_ENSTGUG00000019624.1,0.08608645,0.09117578,-0.0050893277,0.24975300357825095
LMO2_ENSTGUG00000005633.2,0.102432854,0.12666939,-0.024236538,5.761364150292143e-06
CTR9_ENSTGUG00000007907.2,0.075593464,0.09641085,-0.020817384,1.0182039645459583e-06
TCIRG1_ENSTGUG00000007403.2,0.042128433,0.063485235,-0.021356802,7.456364828056409e-10
_ENSTGUG00000024464.1,0.021120796,0.025962098,-0.0048413016,0.027731112901587297
CREB3L1_ENSTGUG00000010669.2,0.020031307,0.0199607,7.060729e-05,0.9742855189286401
_ENSTGUG00000022078.1,0.00018540195,3.536736e-05,0.00015003458,0.2835597943979043
_ENSTGUG00000013140.2,0.0012976845,0.00093609106,0.00036159344,0.4263462573441843
_ENSTGUG00000020745.1,0.27197456,0.2617818,0.010192752,0.0901323088028011
_ENSTGUG00000025809.1,0.27206874,0.26170623,0.010362506,0.08496730077308023
IRAG1_ENSTGUG00000007955.2,0.03736526,0.03757411,-0.00020884722,0.9456264699444424
CAPRIN1_ENSTGUG00000024587.1,0.34972727,0.37370673,-0.023979455,0.004997510575535338
PHF21A_ENSTGUG00000010680.2,0.18278913,0.20505905,-0.02226992,0.0004045461853045497
_ENSTGUG00000024973.1,0.032673385,0.05259129,-0.019917905,8.072719423839897e-12
LYVE1_ENSTGUG00000007979.2,0.0013475491,0.0017726521,-0.000425103,0.4730944110098225
RNF141_ENSTGUG00000020047.1,0.1670837,0.20197605,-0.03489235,3.0550150422769556e-08
_ENSTGUG00000003417.2,0.0010890688,0.0008786119,0.0002104569,0.6678908269904773
_ENSTGUG00000018879.1,0.0,0.0,0.0,
AMPD3_ENSTGUG00000008001.2,0.031012928,0.041082297,-0.010069368,0.0005930274295258617
LARGE2_ENSTGUG00000010689.2,0.011277899,0.011465806,-0.00018790644,0.9090352726384353
_ENSTGUG00000025387.1,0.0,0.0,0.0,
NAT10_ENSTGUG00000005638.2,0.033128075,0.03880941,-0.005681336,0.049885860101141
PEX16_ENSTGUG00000010706.2,0.035927195,0.041115467,-0.0051882714,0.07017546014642571
MAPK8IP1_ENSTGUG00000010712.2,0.120246336,0.12822384,-0.007977501,0.12362655394936438
_ENSTGUG00000025453.1,0.0015275666,0.001730581,-0.00020301447,0.7155012245304928
_ENSTGUG00000022953.1,0.00024273386,0.0,0.00024273386,0.15732377083411367
_ENSTGUG00000008020.2,0.0031977147,0.0010675968,0.0021301177,0.00549745389823588
CRY2_ENSTGUG00000010722.2,0.09504156,0.11682968,-0.02178812,5.490500578955473e-06
SBF2_ENSTGUG00000008025.2,0.117616646,0.14080434,-0.02318769,9.571812413756785e-06
PRIMA1_ENSTGUG00000027536.1,0.069434345,0.06094085,0.008493494,0.03490790456019294
ABTB2_ENSTGUG00000005690.2,0.028669652,0.049856048,-0.021186396,1.3421028203192582e-14
_ENSTGUG00000028320.1,0.0005828717,0.00052535284,5.751889e-05,0.8435284467273553
SLC35C1_ENSTGUG00000010741.2,0.0040804576,0.0047301073,-0.00064964965,0.5259127946864722
CHST1_ENSTGUG00000010745.2,0.2509881,0.2021195,0.048868597,3.550341797102143e-10
ASB2_ENSTGUG00000012632.2,0.011106523,0.025413249,-0.014306726,1.2534967562292331e-11
_ENSTGUG00000027093.1,0.06543896,0.06359264,0.0018463209,0.6282185991369718
CAT_ENSTGUG00000005716.2,0.16078284,0.20666508,-0.04588224,7.188574941721472e-14
_ENSTGUG00000024520.1,0.00027961645,0.0013974987,-0.0011178822,0.004047991141043536
_ENSTGUG00000028028.1,0.00044042338,0.0014383403,-0.0009979169,0.01742564209240915
_ENSTGUG00000010750.2,0.0005419641,0.00025968382,0.00028228026,0.327893017433988
DDX24_ENSTGUG00000012637.2,0.0937515,0.09163633,0.0021151677,0.6250106796978081
PPP4R4_ENSTGUG00000012642.2,0.08120409,0.060628477,0.020575609,1.2109938492554185e-07
ZFYVE19_ENSTGUG00000010756.2,0.02449414,0.029042551,-0.004548412,0.03847505294793
_ENSTGUG00000005781.2,0.022254067,0.044060297,-0.02180623,8.662499670577878e-18
PPP1R14D_ENSTGUG00000021458.1,0.00078271923,0.0015446772,-0.00076195796,0.1092594867402075
SERPINA10_ENSTGUG00000018235.2,0.0026968806,0.00078976084,0.0019071198,0.0030133215243530903
_ENSTGUG00000010764.2,0.021684175,0.023728538,-0.002044363,0.36957589434223603
_ENSTGUG00000012647.2,6.851686e-05,0.0,6.851686e-05,0.3173216599515618
RHOV_ENSTGUG00000010772.2,0.0,0.0,0.0,
SWAP70_ENSTGUG00000008108.2,0.1256231,0.17005128,-0.04442817,9.549706121094092e-16
_ENSTGUG00000018489.2,0.0,0.0,0.0,
_ENSTGUG00000028431.1,0.0,0.0,0.0,
VPS18_ENSTGUG00000010775.2,0.05292557,0.059763316,-0.0068377443,0.05148929162730811
_ENSTGUG00000014435.2,0.0,0.0,0.0,
_ENSTGUG00000021566.1,0.00017008424,0.00018006781,-9.983574e-06,0.9648246735037915
_ENSTGUG00000028650.1,0.0,0.0,0.0,
_ENSTGUG00000012654.2,0.0,0.0,0.0,
WEE1_ENSTGUG00000008127.2,0.060531266,0.07023146,-0.009700194,0.011522602359999789
DLL4_ENSTGUG00000010777.2,0.0801883,0.057167325,0.023020972,8.414091948600826e-08
_ENSTGUG00000022940.1,0.0,0.0,0.0,
_ENSTGUG00000005777.2,0.0014899193,0.0034264373,-0.001936518,0.0007141687803333077
INO80_ENSTGUG00000010786.2,0.040095214,0.06458635,-0.024491135,1.294877305197102e-13
ZNF143_ENSTGUG00000008153.2,0.042479422,0.05221127,-0.009731848,0.002085225488397154
GSC_ENSTGUG00000012655.2,0.0002203928,0.00017007666,5.0316143e-05,0.805250598330964
IPO7_ENSTGUG00000008189.2,0.13707781,0.17596379,-0.03888598,7.677001469008907e-12
DICER1_ENSTGUG00000012658.2,0.057031512,0.06402619,-0.0069946796,0.049133918107631736
FTH1_ENSTGUG00000005913.2,0.80560845,1.0814408,-0.27583236,3.2683818561299524e-95
CHAC1_ENSTGUG00000026755.1,0.04415609,0.08519179,-0.041035697,4.1080670643632014e-27
CHP1_ENSTGUG00000010812.2,0.22812636,0.38903657,-0.1609102,7.911142867438747e-93
_ENSTGUG00000020477.1,0.007777335,0.0070326426,0.0007446925,0.5242092374062546
_ENSTGUG00000010822.2,0.053333394,0.06770987,-0.014376476,1.1306852549152971e-05
_ENSTGUG00000017626.2,0.0006331017,0.00036383944,0.00026926224,0.47392746640360217
TMEM41B_ENSTGUG00000024814.1,0.1014212,0.10444562,-0.0030244216,0.5317224661302153
CLMN_ENSTGUG00000029728.1,0.14244246,0.127748,0.014694467,0.010370978062734518
DENND5A_ENSTGUG00000008239.2,0.2250386,0.282681,-0.057642385,1.3988953488948295e-15
NDUFAF1_ENSTGUG00000010829.2,0.05353968,0.0659842,-0.0124445185,9.338640876012155e-05
_ENSTGUG00000025135.1,0.08841506,0.13840465,-0.049989596,8.233026422690184e-26
_ENSTGUG00000023687.1,0.027080182,0.044308983,-0.0172288,7.236093919376667e-13
RTF1_ENSTGUG00000010837.2,0.29710174,0.37606323,-0.07896149,1.510210851845302e-21
SYNE3_ENSTGUG00000012672.2,0.010863487,0.021015825,-0.010152338,3.082673723854392e-08
FADS3_ENSTGUG00000005863.2,0.35254303,0.52159446,-0.16905144,5.3992138197219626e-64
_ENSTGUG00000021995.1,0.0,0.0,0.0,
_ENSTGUG00000024007.1,0.0015923029,0.0010719388,0.00052036415,0.3489690554800209
_ENSTGUG00000010848.2,0.027713928,0.00876506,0.018948868,3.4769824757012355e-17
BEST1_ENSTGUG00000005934.2,1.5528942,2.2154224,-0.66252816,0.0
ITPKA_ENSTGUG00000010850.2,0.069463834,0.07630955,-0.0068457127,0.10552232133637394
_ENSTGUG00000005970.2,0.0,0.0,0.0,
_ENSTGUG00000005971.2,0.0013530501,0.0014282233,-7.5173215e-05,0.8829764152546508
_ENSTGUG00000020859.1,0.0125434045,0.012261267,0.00028213765,0.8570389600905257
_ENSTGUG00000024132.1,0.006988562,0.0078486465,-0.0008600843,0.45786013316275187
_ENSTGUG00000018685.2,0.00040653502,8.788613e-05,0.00031864888,0.19459109773075595
GLRX5_ENSTGUG00000020249.1,0.11315954,0.14423668,-0.031077147,1.8238228400397502e-09
_ENSTGUG00000010855.2,0.05963384,0.04558718,0.014046662,0.00016931275802564615
_ENSTGUG00000005975.2,0.0,0.00049653795,-0.00049653795,0.02548873728040212
_ENSTGUG00000025369.1,0.0018820913,0.003796983,-0.0019148918,0.015328502528897255
_ENSTGUG00000026854.1,0.020752827,0.028621394,-0.0078685675,0.001319597410213336
_ENSTGUG00000021727.1,0.007705402,0.008518363,-0.00081296125,0.5221941407901287
_ENSTGUG00000024906.1,0.008384118,0.009271251,-0.0008871332,0.5063334891054172
_ENSTGUG00000029587.1,0.0,0.00012589316,-0.00012589316,0.1773160705884941
C14orf132_ENSTGUG00000025098.1,0.0008715517,0.0007193768,0.0001521749,0.7226475086829838
_ENSTGUG00000019494.1,0.03214291,0.051398925,-0.019256014,2.6688084456595157e-12
_ENSTGUG00000019728.1,0.027796214,0.016040068,0.011756146,2.9825869880217754e-07
_ENSTGUG00000027595.1,0.0,0.0,0.0,
SCUBE2_ENSTGUG00000008276.2,0.00493786,0.0064891493,-0.0015512891,0.14628222867866977
BDKRB1_ENSTGUG00000018237.2,0.0,0.000112692454,-0.000112692454,0.3173219759065783
_ENSTGUG00000023798.1,0.0,0.0,0.0,
ATG2B_ENSTGUG00000012679.2,0.06949948,0.06546142,0.004038058,0.29339140979804773
_ENSTGUG00000019788.1,0.02352957,0.033195887,-0.009666316,7.630016940100166e-06
NRIP3_ENSTGUG00000008315.2,0.027198935,0.019954791,0.0072441436,0.0028426767500543083
_ENSTGUG00000027979.1,0.0,0.00011825765,-0.00011825765,0.17465775365501046
_ENSTGUG00000020977.1,0.00073215325,0.0008449697,-0.00011281646,0.7741488346799479
TMEM9B_ENSTGUG00000020995.1,0.7009847,0.7867116,-0.08572686,1.4440429447240163e-12
_ENSTGUG00000027342.1,0.00043737664,0.001387802,-0.0009504253,0.03313590673362753
RPAP1_ENSTGUG00000010870.2,0.2033352,0.25554022,-0.052205026,4.518037919008201e-16
C11orf16_ENSTGUG00000008326.2,0.00058786327,0.00084298704,-0.00025512377,0.4317845717755502
_ENSTGUG00000028047.1,0.0004351799,0.0007086775,-0.0002734976,0.3754371795280239
_ENSTGUG00000024537.1,0.056989606,0.049512777,0.007476829,0.013041662799950338
_ENSTGUG00000020220.1,0.049444806,0.033281043,0.016163763,7.682882278121925e-10
_ENSTGUG00000028936.1,0.0010470655,0.0010179535,2.911198e-05,0.9502484546515017
DENND2B_ENSTGUG00000008328.2,0.117032155,0.11226676,0.004765399,0.32666768900171117
_ENSTGUG00000005977.2,0.0,9.225171e-05,-9.225171e-05,0.3173191491637348
_ENSTGUG00000018855.1,0.00192773,0.0026551923,-0.00072746223,0.2608758305773903
_ENSTGUG00000028474.1,0.01105001,0.01223527,-0.0011852598,0.4492909397642221
_ENSTGUG00000019213.1,0.19483946,0.15925983,0.035579637,1.985549751341722e-08
_ENSTGUG00000005978.2,0.0,0.0,0.0,
RPL27A_ENSTGUG00000008355.2,1.4979532,1.7765707,-0.2786175,1.7822100911395404e-66
GSKIP_ENSTGUG00000023863.1,0.15721983,0.20414034,-0.04692051,8.046391092608742e-15
KDM2A_ENSTGUG00000005980.2,0.033164352,0.046816397,-0.013652045,3.82772909876891e-06
_ENSTGUG00000018594.2,5.5301414e-05,0.00034442038,-0.00028911897,0.17160089376013316
AK7_ENSTGUG00000012686.2,0.08617014,0.06505604,0.021114096,6.067708015106031e-07
_ENSTGUG00000018089.2,0.00030889024,0.0,0.00030889024,0.17549586420838031
TRIM66_ENSTGUG00000008369.2,0.0021878183,0.007339668,-0.0051518497,1.361406259227368e-08
_ENSTGUG00000019690.1,0.0012692632,0.0018846405,-0.0006153773,0.2620536665378475
_ENSTGUG00000020335.1,0.003717629,0.0063859536,-0.0026683246,0.011387822710492863
_ENSTGUG00000028025.1,0.00020607821,0.00026903895,-6.296074e-05,0.814272492096054
LMO1_ENSTGUG00000008389.2,0.15482455,0.16021413,-0.005389571,0.3863136323970088
GRK2_ENSTGUG00000006012.2,0.04295098,0.060783867,-0.017832886,1.084815809567524e-07
_ENSTGUG00000019789.1,2.8922368e-05,0.0,2.8922368e-05,0.31732304446546133
RIC3_ENSTGUG00000008401.2,0.10507033,0.116927065,-0.011856735,0.015278102697206915
ANKRD13D_ENSTGUG00000006094.2,0.069852896,0.067735516,0.0021173805,0.5958834194730644
_ENSTGUG00000026699.1,0.09158371,0.08649335,0.005090356,0.2547577408719185
PAPOLA_ENSTGUG00000012687.2,0.14908293,0.20407169,-0.054988757,1.9097827082306923e-19
TUB_ENSTGUG00000008407.2,0.15749255,0.17784916,-0.02035661,0.0012878343575933985
RRAS2_ENSTGUG00000008422.2,0.050136704,0.07797278,-0.027836073,2.970196584951033e-14
SSH3_ENSTGUG00000024239.1,0.011709658,0.0237101,-0.012000442,4.328510458492981e-10
COPB1_ENSTGUG00000008435.2,0.15361446,0.18894613,-0.035331666,3.0949707507247297e-09
_ENSTGUG00000021475.1,0.1410047,0.12574449,0.015260205,0.00558130196832505
_ENSTGUG00000006113.2,0.0,0.00011101221,-0.00011101221,0.31732255279608385
_ENSTGUG00000028302.1,0.0,0.0,0.0,
_ENSTGUG00000006114.2,0.0,0.0,0.0,
CLCF1_ENSTGUG00000021220.1,0.00035172474,0.0012294762,-0.00087775144,0.0358397832629664
_ENSTGUG00000008447.2,0.31873208,0.40210527,-0.08337319,3.357107387212321e-23
RAD9A_ENSTGUG00000019902.1,0.03916033,0.0424158,-0.0032554716,0.2285083861602488
PPP1CA_ENSTGUG00000006149.2,0.19746132,0.22744575,-0.02998443,2.817161260027266e-06
_ENSTGUG00000025473.1,0.0,0.0,0.0,
PDE3B_ENSTGUG00000008479.2,0.042600185,0.07847431,-0.03587413,8.270311413822765e-23
_ENSTGUG00000019259.1,0.0026818395,0.0063679656,-0.003686126,8.234581305436554e-06
CYP2R1_ENSTGUG00000008492.2,0.1440295,0.1536569,-0.009627402,0.07647635779010097
RPS6KB2_ENSTGUG00000006119.2,0.0050844382,0.031467233,-0.026382795,2.164117835454359e-38
CALCB_ENSTGUG00000008509.2,0.0071496605,0.0015948855,0.005554775,3.6329160958964163e-06
_ENSTGUG00000023232.1,0.002415588,0.0023811474,3.444054e-05,0.9606131465726249
INSC_ENSTGUG00000008514.2,0.11864844,0.10357107,0.015077367,0.0028270321355476167
_ENSTGUG00000021108.1,0.005592304,0.028448028,-0.022855725,4.288439180465996e-31
CABP4_ENSTGUG00000022413.1,0.0007416243,0.0010429168,-0.00030129252,0.4782518853837239
SOX6_ENSTGUG00000008522.2,0.11044036,0.11352453,-0.0030841678,0.5151851439728252
OSBP_ENSTGUG00000006213.2,0.054380782,0.048195962,0.00618482,0.0760707094006263
C11orf58_ENSTGUG00000024921.1,0.32573912,0.37532604,-0.049586922,3.725795971315763e-09
PATL1_ENSTGUG00000006222.2,0.5392753,0.62893784,-0.08966255,2.620400934324692e-21
STX3_ENSTGUG00000006244.2,0.0,0.00035411285,-0.00035411285,0.036571290038702894
MRPL16_ENSTGUG00000006277.2,0.087848105,0.100946374,-0.01309827,0.00397586119171566
NDUFS8_ENSTGUG00000007436.2,0.58188695,0.625801,-0.04391408,5.868866167956197e-05
PLEKHA7_ENSTGUG00000008557.2,0.05804548,0.06939455,-0.011349071,0.0010996197322498675
_ENSTGUG00000006278.2,0.03171534,0.025277583,0.006437758,0.01638869459957713
_ENSTGUG00000026950.1,0.0,0.0,0.0,
CCDC86_ENSTGUG00000006282.2,0.084719785,0.1156806,-0.030960813,1.507047998318489e-11
_ENSTGUG00000007446.2,0.005185348,0.00503717,0.00014817808,0.8858900464902769
BAAT_ENSTGUG00000018509.2,0.0006823338,0.0007380462,-5.5712415e-05,0.8789278845592012
_ENSTGUG00000007472.2,0.0125909,0.02839913,-0.01580823,2.099237057589059e-12
_ENSTGUG00000006283.2,0.0,8.1158774e-05,-8.1158774e-05,0.31731851459108035
MAX_ENSTGUG00000023132.1,0.11688817,0.15526266,-0.03837449,5.934380966458743e-13
PRPF19_ENSTGUG00000006319.2,0.11499342,0.14632617,-0.031332746,1.813844178749162e-09
_ENSTGUG00000007483.2,0.129953,0.14834781,-0.018394813,0.0009873160067388966
TMEM109_ENSTGUG00000006345.2,0.08456114,0.10880227,-0.024241127,6.975670902403812e-08
RAB15_ENSTGUG00000020981.1,0.06175884,0.06263129,-0.0008724481,0.8203526988377785
TMEM132A_ENSTGUG00000006351.2,0.0030618985,0.0032315697,-0.00016967114,0.8398858261961886
_ENSTGUG00000021810.1,0.022692444,0.017358905,0.005333539,0.0069782951840339676
_ENSTGUG00000006362.2,0.0,0.00020881904,-0.00020881904,0.15858809239809604
RPS13_ENSTGUG00000008572.2,1.7390901,2.0455658,-0.30647576,2.3273389288515415e-74
_ENSTGUG00000006369.2,0.0004239662,0.0056567,-0.0052327337,1.7765575288641352e-11
VPS37C_ENSTGUG00000018909.1,0.015602566,0.021407431,-0.0058048647,0.003693989467017554
_ENSTGUG00000006387.2,0.002191814,0.0036513614,-0.0014595476,0.040886535989166625
_ENSTGUG00000006410.2,0.0010550086,0.00049310504,0.0005619036,0.16154643567428567
PIK3C2A_ENSTGUG00000008575.2,0.10118849,0.14568529,-0.044496797,2.632696492510692e-18
DDB1_ENSTGUG00000006414.2,0.07084191,0.08743912,-0.016597211,3.5883908889212456e-05
_ENSTGUG00000027576.1,0.0006098792,0.002381889,-0.0017720098,0.00039782144579728296
NUCB2_ENSTGUG00000008639.2,0.2932976,0.31424654,-0.020948946,0.010476287611472053
KCNJ11_ENSTGUG00000008677.2,0.001963921,0.001149018,0.00081490295,0.20071597605091246
ABCC8_ENSTGUG00000008682.2,0.03114943,0.028046701,0.003102729,0.26903699499283357
TKFC_ENSTGUG00000006479.2,0.05336222,0.056509506,-0.0031472854,0.37620892661251815
CYBASC3_ENSTGUG00000006507.2,0.038453113,0.075253844,-0.03680073,2.0640464214411104e-25
TMEM138_ENSTGUG00000026595.1,0.13908069,0.13054419,0.008536503,0.11658987057728397
TMEM216_ENSTGUG00000006511.2,0.0,1.7235023e-05,-1.7235023e-05,0.31732191821778377
CPSF7_ENSTGUG00000006513.2,0.0345491,0.038927175,-0.0043780766,0.1166078744254847
_ENSTGUG00000027564.1,0.14768633,0.15783608,-0.010149747,0.0733718360836916
LRRC10B_ENSTGUG00000006528.2,0.00036181186,5.8012516e-05,0.00030379934,0.21025189385866244
USH1C_ENSTGUG00000008748.2,0.0058929147,0.0058257924,6.712228e-05,0.9445776704670884
OTOG_ENSTGUG00000008789.2,0.0011207176,0.0028004597,-0.0016797421,0.013299314034209676
_ENSTGUG00000025889.1,0.019627359,0.02071234,-0.0010849815,0.593322987090422
_ENSTGUG00000008813.2,0.0037766965,0.0016277526,0.002148944,0.0034691052124647868
MYOD1_ENSTGUG00000008814.2,0.006437196,0.013566112,-0.007128916,5.635344246982046e-07
_ENSTGUG00000025730.1,0.00089075626,0.0014277806,-0.00053702435,0.21819557338350332
KCNC1_ENSTGUG00000008821.2,0.6724599,0.6380553,0.034404576,0.005814376745054215
SERGEF_ENSTGUG00000008830.2,0.043859266,0.040041372,0.0038178936,0.20002633460030628
TPH1_ENSTGUG00000008841.2,0.00710422,0.004641841,0.0024623787,0.058275399952539476
SAAL1_ENSTGUG00000008863.2,0.05525915,0.062285665,-0.007026516,0.04970569440767412
_ENSTGUG00000025044.1,0.004069721,0.016381891,-0.01231217,1.2789222569480277e-14
HPS5_ENSTGUG00000008872.2,0.038578514,0.064879164,-0.02630065,1.7433592731292904e-15
