,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
_ENSTGUG00000025452.1,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,_ENSTGUG00000025452.1,oligodendrocytes 3
WDR37_ENSTGUG00000000838.2,0.0,,,,,,WDR37_ENSTGUG00000000838.2,oligodendrocytes 3
UBA5_ENSTGUG00000004432.2,0.0,,,,,,UBA5_ENSTGUG00000004432.2,oligodendrocytes 3
_ENSTGUG00000029540.1,0.0,,,,,,_ENSTGUG00000029540.1,oligodendrocytes 3
NRN1_ENSTGUG00000002274.2,0.0,,,,,,NRN1_ENSTGUG00000002274.2,oligodendrocytes 3
_ENSTGUG00000028141.1,0.0,,,,,,_ENSTGUG00000028141.1,oligodendrocytes 3
ADARB2_ENSTGUG00000000848.2,0.0,,,,,,ADARB2_ENSTGUG00000000848.2,oligodendrocytes 3
F13A1_ENSTGUG00000002276.2,0.0,,,,,,F13A1_ENSTGUG00000002276.2,oligodendrocytes 3
_ENSTGUG00000026017.1,0.0,,,,,,_ENSTGUG00000026017.1,oligodendrocytes 3
LY86_ENSTGUG00000026091.1,0.0,,,,,,LY86_ENSTGUG00000026091.1,oligodendrocytes 3
_ENSTGUG00000010914.2,0.0,,,,,,_ENSTGUG00000010914.2,oligodendrocytes 3
ITGA9_ENSTGUG00000001897.2,0.0,,,,,,ITGA9_ENSTGUG00000001897.2,oligodendrocytes 3
SNTG1_ENSTGUG00000010922.2,0.0,,,,,,SNTG1_ENSTGUG00000010922.2,oligodendrocytes 3
KLF6_ENSTGUG00000000906.2,0.75,1.8170995683712357,4.032523471601533,0.16201256764198568,0.6873103138540079,1.0,KLF6_ENSTGUG00000000906.2,oligodendrocytes 3
_ENSTGUG00000028358.1,0.0,,,,,,_ENSTGUG00000028358.1,oligodendrocytes 3
NEUROD6_ENSTGUG00000001910.2,0.0,,,,,,NEUROD6_ENSTGUG00000001910.2,oligodendrocytes 3
ALKAL1_ENSTGUG00000025647.1,0.0,,,,,,ALKAL1_ENSTGUG00000025647.1,oligodendrocytes 3
_ENSTGUG00000026299.1,0.0,,,,,,_ENSTGUG00000026299.1,oligodendrocytes 3
BMP6_ENSTGUG00000026736.1,0.0,,,,,,BMP6_ENSTGUG00000026736.1,oligodendrocytes 3
CDH12_ENSTGUG00000001914.2,0.0,,,,,,CDH12_ENSTGUG00000001914.2,oligodendrocytes 3
_ENSTGUG00000020581.1,0.0,,,,,,_ENSTGUG00000020581.1,oligodendrocytes 3
RB1CC1_ENSTGUG00000010964.2,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,RB1CC1_ENSTGUG00000010964.2,oligodendrocytes 3
CDH10_ENSTGUG00000001926.2,0.0,,,,,,CDH10_ENSTGUG00000001926.2,oligodendrocytes 3
XKR4_ENSTGUG00000022313.1,0.0,,,,,,XKR4_ENSTGUG00000022313.1,oligodendrocytes 3
SLC35B3_ENSTGUG00000002378.2,0.0,,,,,,SLC35B3_ENSTGUG00000002378.2,oligodendrocytes 3
RGS20_ENSTGUG00000011005.2,0.0,,,,,,RGS20_ENSTGUG00000011005.2,oligodendrocytes 3
LYN_ENSTGUG00000011056.2,0.0,,,,,,LYN_ENSTGUG00000011056.2,oligodendrocytes 3
CCR4_ENSTGUG00000018201.2,0.0,,,,,,CCR4_ENSTGUG00000018201.2,oligodendrocytes 3
CX3CR1_ENSTGUG00000018365.2,0.0,,,,,,CX3CR1_ENSTGUG00000018365.2,oligodendrocytes 3
_ENSTGUG00000011094.2,0.0,,,,,,_ENSTGUG00000011094.2,oligodendrocytes 3
SLC25A38_ENSTGUG00000004577.2,0.0,,,,,,SLC25A38_ENSTGUG00000004577.2,oligodendrocytes 3
NRP1_ENSTGUG00000000947.2,0.5,0.00012024686356410731,3.9450199926129046,-7.703020443727837e-10,1.0,1.0,NRP1_ENSTGUG00000000947.2,oligodendrocytes 3
MAK_ENSTGUG00000005730.2,0.0,,,,,,MAK_ENSTGUG00000005730.2,oligodendrocytes 3
JMJD4_ENSTGUG00000000219.2,0.0,,,,,,JMJD4_ENSTGUG00000000219.2,oligodendrocytes 3
PLAG1_ENSTGUG00000025027.1,0.0,,,,,,PLAG1_ENSTGUG00000025027.1,oligodendrocytes 3
SNAP47_ENSTGUG00000000221.2,0.0,,,,,,SNAP47_ENSTGUG00000000221.2,oligodendrocytes 3
_ENSTGUG00000027198.1,0.0,,,,,,_ENSTGUG00000027198.1,oligodendrocytes 3
MYRIP_ENSTGUG00000004660.2,0.0,,,,,,MYRIP_ENSTGUG00000004660.2,oligodendrocytes 3
WNT9A_ENSTGUG00000026480.1,0.0,,,,,,WNT9A_ENSTGUG00000026480.1,oligodendrocytes 3
PENK_ENSTGUG00000011112.2,0.0,,,,,,PENK_ENSTGUG00000011112.2,oligodendrocytes 3
SMIM13_ENSTGUG00000021180.1,0.0,,,,,,SMIM13_ENSTGUG00000021180.1,oligodendrocytes 3
NEDD9_ENSTGUG00000005794.2,0.0,,,,,,NEDD9_ENSTGUG00000005794.2,oligodendrocytes 3
CCK_ENSTGUG00000004682.2,0.0,,,,,,CCK_ENSTGUG00000004682.2,oligodendrocytes 3
EPC1_ENSTGUG00000000995.2,0.0,,,,,,EPC1_ENSTGUG00000000995.2,oligodendrocytes 3
CYP7A1_ENSTGUG00000011128.2,0.0,,,,,,CYP7A1_ENSTGUG00000011128.2,oligodendrocytes 3
TRAK1_ENSTGUG00000004685.2,0.0,,,,,,TRAK1_ENSTGUG00000004685.2,oligodendrocytes 3
TOX_ENSTGUG00000011174.2,0.0,,,,,,TOX_ENSTGUG00000011174.2,oligodendrocytes 3
_ENSTGUG00000027489.1,0.0,,,,,,_ENSTGUG00000027489.1,oligodendrocytes 3
WASHC5_ENSTGUG00000012498.2,0.0,,,,,,WASHC5_ENSTGUG00000012498.2,oligodendrocytes 3
TRIB1_ENSTGUG00000028546.1,0.0,,,,,,TRIB1_ENSTGUG00000028546.1,oligodendrocytes 3
LRATD2_ENSTGUG00000020681.1,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,LRATD2_ENSTGUG00000020681.1,oligodendrocytes 3
CLVS1_ENSTGUG00000011217.2,0.0,,,,,,CLVS1_ENSTGUG00000011217.2,oligodendrocytes 3
JCAD_ENSTGUG00000001046.2,3.75,0.5764088771425832,3.054794411824336,0.03532228054816855,0.8509219404500662,1.0,JCAD_ENSTGUG00000001046.2,oligodendrocytes 3
MAP3K8_ENSTGUG00000001055.2,0.0,,,,,,MAP3K8_ENSTGUG00000001055.2,oligodendrocytes 3
BAMBI_ENSTGUG00000001062.2,0.0,,,,,,BAMBI_ENSTGUG00000001062.2,oligodendrocytes 3
NKAIN3_ENSTGUG00000011233.2,0.0,,,,,,NKAIN3_ENSTGUG00000011233.2,oligodendrocytes 3
ADCY8_ENSTGUG00000012532.2,0.0,,,,,,ADCY8_ENSTGUG00000012532.2,oligodendrocytes 3
ZDHHC3_ENSTGUG00000004952.2,0.0,,,,,,ZDHHC3_ENSTGUG00000004952.2,oligodendrocytes 3
MKX_ENSTGUG00000001094.2,0.0,,,,,,MKX_ENSTGUG00000001094.2,oligodendrocytes 3
EFR3A_ENSTGUG00000012536.2,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,EFR3A_ENSTGUG00000012536.2,oligodendrocytes 3
PTCHD3_ENSTGUG00000001113.2,0.0,,,,,,PTCHD3_ENSTGUG00000001113.2,oligodendrocytes 3
TMEM158_ENSTGUG00000021184.1,0.0,,,,,,TMEM158_ENSTGUG00000021184.1,oligodendrocytes 3
_ENSTGUG00000001139.2,0.0,,,,,,_ENSTGUG00000001139.2,oligodendrocytes 3
APBB1IP_ENSTGUG00000001140.2,0.0,,,,,,APBB1IP_ENSTGUG00000001140.2,oligodendrocytes 3
GAD2_ENSTGUG00000001148.2,0.0,,,,,,GAD2_ENSTGUG00000001148.2,oligodendrocytes 3
GPR158_ENSTGUG00000001161.2,0.0,,,,,,GPR158_ENSTGUG00000001161.2,oligodendrocytes 3
_ENSTGUG00000022363.1,0.0,,,,,,_ENSTGUG00000022363.1,oligodendrocytes 3
_ENSTGUG00000001181.2,0.0,,,,,,_ENSTGUG00000001181.2,oligodendrocytes 3
_ENSTGUG00000022443.1,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,_ENSTGUG00000022443.1,oligodendrocytes 3
SEC22C_ENSTGUG00000000283.2,0.0,,,,,,SEC22C_ENSTGUG00000000283.2,oligodendrocytes 3
VIPR1_ENSTGUG00000025240.1,0.0,,,,,,VIPR1_ENSTGUG00000025240.1,oligodendrocytes 3
AQP1_ENSTGUG00000027326.1,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,AQP1_ENSTGUG00000027326.1,oligodendrocytes 3
MINDY4_ENSTGUG00000000347.2,0.0,,,,,,MINDY4_ENSTGUG00000000347.2,oligodendrocytes 3
CRHR2_ENSTGUG00000000359.2,0.0,,,,,,CRHR2_ENSTGUG00000000359.2,oligodendrocytes 3
PLCD1_ENSTGUG00000000391.2,0.0,,,,,,PLCD1_ENSTGUG00000000391.2,oligodendrocytes 3
CYP7B1_ENSTGUG00000011247.2,0.0,,,,,,CYP7B1_ENSTGUG00000011247.2,oligodendrocytes 3
_ENSTGUG00000000402.2,0.0,,,,,,_ENSTGUG00000000402.2,oligodendrocytes 3
TRIM55_ENSTGUG00000011269.2,0.0,,,,,,TRIM55_ENSTGUG00000011269.2,oligodendrocytes 3
CRH_ENSTGUG00000011277.2,0.0,,,,,,CRH_ENSTGUG00000011277.2,oligodendrocytes 3
_ENSTGUG00000011285.2,0.0,,,,,,_ENSTGUG00000011285.2,oligodendrocytes 3
_ENSTGUG00000021364.1,0.0,,,,,,_ENSTGUG00000021364.1,oligodendrocytes 3
MCMDC2_ENSTGUG00000011325.2,0.0,,,,,,MCMDC2_ENSTGUG00000011325.2,oligodendrocytes 3
_ENSTGUG00000026697.1,0.0,,,,,,_ENSTGUG00000026697.1,oligodendrocytes 3
ARFGEF1_ENSTGUG00000011368.2,0.5,-15.452852656461454,197.61624786200275,1.5416256892318154,0.21437598670957406,0.5241386550705339,ARFGEF1_ENSTGUG00000011368.2,oligodendrocytes 3
PREX2_ENSTGUG00000011400.2,0.0,,,,,,PREX2_ENSTGUG00000011400.2,oligodendrocytes 3
_ENSTGUG00000000531.2,0.0,,,,,,_ENSTGUG00000000531.2,oligodendrocytes 3
_ENSTGUG00000024310.1,0.0,,,,,,_ENSTGUG00000024310.1,oligodendrocytes 3
C8orf34_ENSTGUG00000011421.2,0.0,,,,,,C8orf34_ENSTGUG00000011421.2,oligodendrocytes 3
XYLB_ENSTGUG00000000555.2,0.0,,,,,,XYLB_ENSTGUG00000000555.2,oligodendrocytes 3
SULF1_ENSTGUG00000011433.2,0.0,,,,,,SULF1_ENSTGUG00000011433.2,oligodendrocytes 3
SLCO5A1_ENSTGUG00000011450.2,0.0,,,,,,SLCO5A1_ENSTGUG00000011450.2,oligodendrocytes 3
PRKAG2_ENSTGUG00000000594.2,0.0,,,,,,PRKAG2_ENSTGUG00000000594.2,oligodendrocytes 3
KCNB2_ENSTGUG00000011511.2,0.0,,,,,,KCNB2_ENSTGUG00000011511.2,oligodendrocytes 3
_ENSTGUG00000026232.1,0.0,,,,,,_ENSTGUG00000026232.1,oligodendrocytes 3
_ENSTGUG00000000635.2,0.0,,,,,,_ENSTGUG00000000635.2,oligodendrocytes 3
DPP6_ENSTGUG00000000647.2,0.0,,,,,,DPP6_ENSTGUG00000000647.2,oligodendrocytes 3
SHH_ENSTGUG00000000697.2,0.0,,,,,,SHH_ENSTGUG00000000697.2,oligodendrocytes 3
DSEL_ENSTGUG00000020055.1,0.0,,,,,,DSEL_ENSTGUG00000020055.1,oligodendrocytes 3
DLX5_ENSTGUG00000001643.2,0.0,,,,,,DLX5_ENSTGUG00000001643.2,oligodendrocytes 3
TG_ENSTGUG00000012562.2,0.0,,,,,,TG_ENSTGUG00000012562.2,oligodendrocytes 3
SLA_ENSTGUG00000012567.2,0.0,,,,,,SLA_ENSTGUG00000012567.2,oligodendrocytes 3
TAC1_ENSTGUG00000001652.2,0.0,,,,,,TAC1_ENSTGUG00000001652.2,oligodendrocytes 3
ASNS_ENSTGUG00000001657.2,0.0,,,,,,ASNS_ENSTGUG00000001657.2,oligodendrocytes 3
DNAJC1_ENSTGUG00000001209.2,0.0,,,,,,DNAJC1_ENSTGUG00000001209.2,oligodendrocytes 3
ST3GAL1_ENSTGUG00000012594.2,0.0,,,,,,ST3GAL1_ENSTGUG00000012594.2,oligodendrocytes 3
ZFAT_ENSTGUG00000012603.2,0.0,,,,,,ZFAT_ENSTGUG00000012603.2,oligodendrocytes 3
CDH7_ENSTGUG00000009395.2,0.0,,,,,,CDH7_ENSTGUG00000009395.2,oligodendrocytes 3
NXPH1_ENSTGUG00000001692.2,0.0,,,,,,NXPH1_ENSTGUG00000001692.2,oligodendrocytes 3
PLXDC2_ENSTGUG00000001224.2,0.0,,,,,,PLXDC2_ENSTGUG00000001224.2,oligodendrocytes 3
TRAPPC9_ENSTGUG00000012639.2,0.0,,,,,,TRAPPC9_ENSTGUG00000012639.2,oligodendrocytes 3
THSD7A_ENSTGUG00000002402.2,1.75,0.3056121662353986,3.674913953672147,0.006846792773465893,0.9340540252341657,1.0,THSD7A_ENSTGUG00000002402.2,oligodendrocytes 3
_ENSTGUG00000002424.2,0.0,,,,,,_ENSTGUG00000002424.2,oligodendrocytes 3
DENND3_ENSTGUG00000012690.2,0.75,1.8170995683712357,4.032523471601533,0.16201256764198568,0.6873103138540079,1.0,DENND3_ENSTGUG00000012690.2,oligodendrocytes 3
SCIN_ENSTGUG00000002439.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,SCIN_ENSTGUG00000002439.2,oligodendrocytes 3
SLC45A4_ENSTGUG00000012694.2,0.0,,,,,,SLC45A4_ENSTGUG00000012694.2,oligodendrocytes 3
PTP4A3_ENSTGUG00000021872.1,0.0,,,,,,PTP4A3_ENSTGUG00000021872.1,oligodendrocytes 3
SLC39A12_ENSTGUG00000001259.2,0.0,,,,,,SLC39A12_ENSTGUG00000001259.2,oligodendrocytes 3
ETV1_ENSTGUG00000002489.2,0.0,,,,,,ETV1_ENSTGUG00000002489.2,oligodendrocytes 3
_ENSTGUG00000027102.1,0.0,,,,,,_ENSTGUG00000027102.1,oligodendrocytes 3
_ENSTGUG00000019959.1,0.0,,,,,,_ENSTGUG00000019959.1,oligodendrocytes 3
_ENSTGUG00000001263.2,0.0,,,,,,_ENSTGUG00000001263.2,oligodendrocytes 3
_ENSTGUG00000029091.1,0.0,,,,,,_ENSTGUG00000029091.1,oligodendrocytes 3
ADGRB1_ENSTGUG00000012707.2,0.0,,,,,,ADGRB1_ENSTGUG00000012707.2,oligodendrocytes 3
_ENSTGUG00000001271.2,0.0,,,,,,_ENSTGUG00000001271.2,oligodendrocytes 3
_ENSTGUG00000026993.1,0.0,,,,,,_ENSTGUG00000026993.1,oligodendrocytes 3
AGMO_ENSTGUG00000002541.2,0.0,,,,,,AGMO_ENSTGUG00000002541.2,oligodendrocytes 3
PRELID3A_ENSTGUG00000009615.2,0.0,,,,,,PRELID3A_ENSTGUG00000009615.2,oligodendrocytes 3
AFG3L2_ENSTGUG00000009632.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,AFG3L2_ENSTGUG00000009632.2,oligodendrocytes 3
_ENSTGUG00000001273.2,0.0,,,,,,_ENSTGUG00000001273.2,oligodendrocytes 3
TUBB6_ENSTGUG00000028089.1,1.5,-0.8095186340128362,3.997957351206939,0.038303784646252836,0.8448343961601236,1.0,TUBB6_ENSTGUG00000028089.1,oligodendrocytes 3
HACD1_ENSTGUG00000021209.1,0.0,,,,,,HACD1_ENSTGUG00000021209.1,oligodendrocytes 3
CRPPA_ENSTGUG00000002546.2,0.0,,,,,,CRPPA_ENSTGUG00000002546.2,oligodendrocytes 3
ST8SIA6_ENSTGUG00000001296.2,3.75,0.9049776144939229,3.0793467534938577,0.07867037200683669,0.7791074329774231,1.0,ST8SIA6_ENSTGUG00000001296.2,oligodendrocytes 3
SOSTDC1_ENSTGUG00000026528.1,0.0,,,,,,SOSTDC1_ENSTGUG00000026528.1,oligodendrocytes 3
_ENSTGUG00000021960.1,0.0,,,,,,_ENSTGUG00000021960.1,oligodendrocytes 3
VIM_ENSTGUG00000001298.2,0.5,-15.452852656461454,197.61624786200275,1.5416256892318154,0.21437598670957406,0.5241386550705339,VIM_ENSTGUG00000001298.2,oligodendrocytes 3
PIEZO2_ENSTGUG00000009724.2,0.0,,,,,,PIEZO2_ENSTGUG00000009724.2,oligodendrocytes 3
ARC_ENSTGUG00000012727.2,0.0,,,,,,ARC_ENSTGUG00000012727.2,oligodendrocytes 3
_ENSTGUG00000012732.2,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,_ENSTGUG00000012732.2,oligodendrocytes 3
APCDD1_ENSTGUG00000009758.2,1.0,-3.632939905186737e-15,3.937547620913516,0.0,1.0,1.0,APCDD1_ENSTGUG00000009758.2,oligodendrocytes 3
CUBN_ENSTGUG00000001311.2,0.0,,,,,,CUBN_ENSTGUG00000001311.2,oligodendrocytes 3
RAB31_ENSTGUG00000029323.1,0.0,,,,,,RAB31_ENSTGUG00000029323.1,oligodendrocytes 3
RHPN1_ENSTGUG00000012739.2,0.0,,,,,,RHPN1_ENSTGUG00000012739.2,oligodendrocytes 3
_ENSTGUG00000002585.2,0.0,,,,,,_ENSTGUG00000002585.2,oligodendrocytes 3
_ENSTGUG00000018844.1,0.0,,,,,,_ENSTGUG00000018844.1,oligodendrocytes 3
MTCL1_ENSTGUG00000009883.2,0.0,,,,,,MTCL1_ENSTGUG00000009883.2,oligodendrocytes 3
TMEM196_ENSTGUG00000002647.2,0.0,,,,,,TMEM196_ENSTGUG00000002647.2,oligodendrocytes 3
PTPRM_ENSTGUG00000009897.2,0.25,15.125444715026697,250.17240433046683,1.291744985475495,0.2557266209579324,0.5241386550705339,PTPRM_ENSTGUG00000009897.2,oligodendrocytes 3
_ENSTGUG00000021275.1,0.0,,,,,,_ENSTGUG00000021275.1,oligodendrocytes 3
_ENSTGUG00000023774.1,0.0,,,,,,_ENSTGUG00000023774.1,oligodendrocytes 3
RAPGEF5_ENSTGUG00000002700.2,1.25,-0.508194561325816,4.012045731558043,0.015610858519575999,0.9005683424824447,1.0,RAPGEF5_ENSTGUG00000002700.2,oligodendrocytes 3
GFUS_ENSTGUG00000012774.2,0.0,,,,,,GFUS_ENSTGUG00000012774.2,oligodendrocytes 3
_ENSTGUG00000012773.2,0.0,,,,,,_ENSTGUG00000012773.2,oligodendrocytes 3
ZBTB14_ENSTGUG00000026034.1,0.0,,,,,,ZBTB14_ENSTGUG00000026034.1,oligodendrocytes 3
GPNMB_ENSTGUG00000002763.2,0.0,,,,,,GPNMB_ENSTGUG00000002763.2,oligodendrocytes 3
_ENSTGUG00000010015.2,0.0,,,,,,_ENSTGUG00000010015.2,oligodendrocytes 3
IGF2BP3_ENSTGUG00000002773.2,0.0,,,,,,IGF2BP3_ENSTGUG00000002773.2,oligodendrocytes 3
C1QL3_ENSTGUG00000001322.2,0.0,,,,,,C1QL3_ENSTGUG00000001322.2,oligodendrocytes 3
PTER_ENSTGUG00000001327.2,0.0,,,,,,PTER_ENSTGUG00000001327.2,oligodendrocytes 3
FAM221A_ENSTGUG00000002806.2,0.0,,,,,,FAM221A_ENSTGUG00000002806.2,oligodendrocytes 3
NPY_ENSTGUG00000027048.1,0.0,,,,,,NPY_ENSTGUG00000027048.1,oligodendrocytes 3
MYOM1_ENSTGUG00000010031.2,0.0,,,,,,MYOM1_ENSTGUG00000010031.2,oligodendrocytes 3
MPP6_ENSTGUG00000002811.2,0.0,,,,,,MPP6_ENSTGUG00000002811.2,oligodendrocytes 3
GSDME_ENSTGUG00000002821.2,0.0,,,,,,GSDME_ENSTGUG00000002821.2,oligodendrocytes 3
OSBPL3_ENSTGUG00000002830.2,0.0,,,,,,OSBPL3_ENSTGUG00000002830.2,oligodendrocytes 3
ITGA8_ENSTGUG00000001333.2,0.0,,,,,,ITGA8_ENSTGUG00000001333.2,oligodendrocytes 3
SNX10_ENSTGUG00000002886.2,0.0,,,,,,SNX10_ENSTGUG00000002886.2,oligodendrocytes 3
OLAH_ENSTGUG00000001368.2,0.0,,,,,,OLAH_ENSTGUG00000001368.2,oligodendrocytes 3
ABCB1_ENSTGUG00000001378.2,1.75,0.49040958232519355,3.649200789738167,0.017584352214335297,0.8945049841004034,1.0,ABCB1_ENSTGUG00000001378.2,oligodendrocytes 3
RUNDC3B_ENSTGUG00000001387.2,0.0,,,,,,RUNDC3B_ENSTGUG00000001387.2,oligodendrocytes 3
ADAM22_ENSTGUG00000001399.2,0.0,,,,,,ADAM22_ENSTGUG00000001399.2,oligodendrocytes 3
STEAP4_ENSTGUG00000001423.2,0.0,,,,,,STEAP4_ENSTGUG00000001423.2,oligodendrocytes 3
_ENSTGUG00000001425.2,0.0,,,,,,_ENSTGUG00000001425.2,oligodendrocytes 3
GTPBP10_ENSTGUG00000001430.2,0.0,,,,,,GTPBP10_ENSTGUG00000001430.2,oligodendrocytes 3
_ENSTGUG00000019066.1,0.0,,,,,,_ENSTGUG00000019066.1,oligodendrocytes 3
GATAD1_ENSTGUG00000027451.1,0.0,,,,,,GATAD1_ENSTGUG00000027451.1,oligodendrocytes 3
PEX1_ENSTGUG00000001478.2,0.0,,,,,,PEX1_ENSTGUG00000001478.2,oligodendrocytes 3
VPS50_ENSTGUG00000001501.2,0.25,15.149855401214067,251.89969721048544,1.2917495805852197,0.2557257754497494,0.5241386550705339,VPS50_ENSTGUG00000001501.2,oligodendrocytes 3
CALCR_ENSTGUG00000001514.2,0.0,,,,,,CALCR_ENSTGUG00000001514.2,oligodendrocytes 3
TFPI2_ENSTGUG00000001515.2,0.5,2.931571740157176e-06,3.203168420054628,-1.0480505352461478e-13,1.0,1.0,TFPI2_ENSTGUG00000001515.2,oligodendrocytes 3
_ENSTGUG00000001518.2,0.75,-0.9995828440086915,5.450344194175548,0.033205230818522224,0.8554077042036826,1.0,_ENSTGUG00000001518.2,oligodendrocytes 3
COL1A2_ENSTGUG00000001522.2,0.0,,,,,,COL1A2_ENSTGUG00000001522.2,oligodendrocytes 3
SGCE_ENSTGUG00000001558.2,0.0,,,,,,SGCE_ENSTGUG00000001558.2,oligodendrocytes 3
_ENSTGUG00000001577.2,0.0,,,,,,_ENSTGUG00000001577.2,oligodendrocytes 3
DYNC1I1_ENSTGUG00000001589.2,0.0,,,,,,DYNC1I1_ENSTGUG00000001589.2,oligodendrocytes 3
DLX6_ENSTGUG00000001642.2,0.0,,,,,,DLX6_ENSTGUG00000001642.2,oligodendrocytes 3
DCBLD2_ENSTGUG00000013637.2,0.0,,,,,,DCBLD2_ENSTGUG00000013637.2,oligodendrocytes 3
ABI3BP_ENSTGUG00000013627.2,0.0,,,,,,ABI3BP_ENSTGUG00000013627.2,oligodendrocytes 3
TRMT10C_ENSTGUG00000013621.2,0.0,,,,,,TRMT10C_ENSTGUG00000013621.2,oligodendrocytes 3
ZBTB11_ENSTGUG00000013619.2,0.0,,,,,,ZBTB11_ENSTGUG00000013619.2,oligodendrocytes 3
ALCAM_ENSTGUG00000013613.2,0.25,15.125444715026697,250.17240433046683,1.291744985475495,0.2557266209579324,0.5241386550705339,ALCAM_ENSTGUG00000013613.2,oligodendrocytes 3
HHLA2_ENSTGUG00000013608.2,0.0,,,,,,HHLA2_ENSTGUG00000013608.2,oligodendrocytes 3
NECTIN3_ENSTGUG00000013600.2,0.0,,,,,,NECTIN3_ENSTGUG00000013600.2,oligodendrocytes 3
TAGLN3_ENSTGUG00000013594.2,1.0,-16.43487322211794,196.636323008706,1.116907500538769,0.2905853248350772,0.579616717451785,TAGLN3_ENSTGUG00000013594.2,oligodendrocytes 3
CD200_ENSTGUG00000013591.2,0.0,,,,,,CD200_ENSTGUG00000013591.2,oligodendrocytes 3
LTN1_ENSTGUG00000013590.2,0.0,,,,,,LTN1_ENSTGUG00000013590.2,oligodendrocytes 3
BACH1_ENSTGUG00000013585.2,0.0,,,,,,BACH1_ENSTGUG00000013585.2,oligodendrocytes 3
NUMA1_ENSTGUG00000025341.1,0.0,,,,,,NUMA1_ENSTGUG00000025341.1,oligodendrocytes 3
INPPL1_ENSTGUG00000021546.1,0.0,,,,,,INPPL1_ENSTGUG00000021546.1,oligodendrocytes 3
_ENSTGUG00000024380.1,0.0,,,,,,_ENSTGUG00000024380.1,oligodendrocytes 3
PDE2A_ENSTGUG00000013571.2,0.0,,,,,,PDE2A_ENSTGUG00000013571.2,oligodendrocytes 3
ARRB1_ENSTGUG00000013570.2,0.0,,,,,,ARRB1_ENSTGUG00000013570.2,oligodendrocytes 3
WDR73_ENSTGUG00000013569.2,0.0,,,,,,WDR73_ENSTGUG00000013569.2,oligodendrocytes 3
EMSY_ENSTGUG00000013566.2,0.0,,,,,,EMSY_ENSTGUG00000013566.2,oligodendrocytes 3
WNT11_ENSTGUG00000013564.2,0.0,,,,,,WNT11_ENSTGUG00000013564.2,oligodendrocytes 3
UVRAG_ENSTGUG00000013563.2,0.0,,,,,,UVRAG_ENSTGUG00000013563.2,oligodendrocytes 3
DGAT2_ENSTGUG00000013562.2,0.0,,,,,,DGAT2_ENSTGUG00000013562.2,oligodendrocytes 3
MRPL39_ENSTGUG00000013553.2,0.0,,,,,,MRPL39_ENSTGUG00000013553.2,oligodendrocytes 3
CHODL_ENSTGUG00000013550.2,0.0,,,,,,CHODL_ENSTGUG00000013550.2,oligodendrocytes 3
_ENSTGUG00000013547.2,0.0,,,,,,_ENSTGUG00000013547.2,oligodendrocytes 3
_ENSTGUG00000024148.1,0.0,,,,,,_ENSTGUG00000024148.1,oligodendrocytes 3
SAMSN1_ENSTGUG00000013543.2,0.0,,,,,,SAMSN1_ENSTGUG00000013543.2,oligodendrocytes 3
HSPA13_ENSTGUG00000021545.1,0.0,,,,,,HSPA13_ENSTGUG00000021545.1,oligodendrocytes 3
ROBO2_ENSTGUG00000013538.2,0.0,,,,,,ROBO2_ENSTGUG00000013538.2,oligodendrocytes 3
ROBO1_ENSTGUG00000013537.2,0.0,,,,,,ROBO1_ENSTGUG00000013537.2,oligodendrocytes 3
VGLL3_ENSTGUG00000029288.1,0.0,,,,,,VGLL3_ENSTGUG00000029288.1,oligodendrocytes 3
HTR1F_ENSTGUG00000013530.2,0.0,,,,,,HTR1F_ENSTGUG00000013530.2,oligodendrocytes 3
_ENSTGUG00000013528.2,0.0,,,,,,_ENSTGUG00000013528.2,oligodendrocytes 3
PTGFRN_ENSTGUG00000013515.2,0.0,,,,,,PTGFRN_ENSTGUG00000013515.2,oligodendrocytes 3
_ENSTGUG00000021219.1,0.0,,,,,,_ENSTGUG00000021219.1,oligodendrocytes 3
_ENSTGUG00000013513.2,0.0,,,,,,_ENSTGUG00000013513.2,oligodendrocytes 3
_ENSTGUG00000020032.1,0.0,,,,,,_ENSTGUG00000020032.1,oligodendrocytes 3
ILDR2_ENSTGUG00000013512.2,0.0,,,,,,ILDR2_ENSTGUG00000013512.2,oligodendrocytes 3
CREG1_ENSTGUG00000019513.1,0.0,,,,,,CREG1_ENSTGUG00000019513.1,oligodendrocytes 3
RCSD1_ENSTGUG00000013505.2,0.0,,,,,,RCSD1_ENSTGUG00000013505.2,oligodendrocytes 3
